source,target,length,voltage_kV,capacity_MW,reactance
295,302,15.172753573481863,138,1943.3048043414638,3.186883758345277e-05
295,313,29.25124145635523,138,2863.4612427370553,6.14392805216451e-05
296,365,26.708521869008585,138,1651.494299340242,5.609855465030158e-05
298,278,28.71323166583155,138,1538.8893081711717,6.030924525484467e-05
298,293,25.227611301627427,138,2089.067389126339,5.29880514631956e-05
298,299,58.477985033685904,230,7875.579793968189,4.421775805949785e-05
298,335,45.08437823610736,138,2619.869155676367,9.469518638123789e-05
298,343,42.880365023681954,138,2856.258002968,9.006587906675479e-05
278,335,25.061805615727007,138,1662.537115680758,5.263979335376393e-05
278,378,25.74232451516567,138,1712.0112328105843,5.406915462122594e-05
299,258,57.4241900321059,230,7989.239383023576,4.342093764242412e-05
299,316,90.18621622278047,230,5466.586696098635,6.819373627431416e-05
299,362,116.02306162079509,230,5326.807731857478,8.773010330494903e-05
258,306,61.4340592054359,230,4506.972644355581,4.6452974824526204e-05
258,311,58.41773820244781,230,5517.502031976505,4.417220279958246e-05
300,294,27.769938500898924,138,2036.040978472251,5.83279531629887e-05
300,297,35.94656279288034,138,2977.0175704060744,7.550212726922987e-05
297,308,22.301935917628516,138,1718.9381934699454,4.684296559048207e-05
297,340,39.5117416057165,138,1575.5571063248372,8.29904255528597e-05
302,301,30.581553400723347,138,1430.0308206719512,6.423346650015405e-05
302,313,41.23307393306999,138,1814.6997051858204,8.660591038241963e-05
305,304,32.86377154023709,138,2305.6355740350336,6.902703537121842e-05
305,306,23.59458021251928,138,1409.0406325665522,4.955803447284033e-05
305,313,22.939691645366544,138,2004.1416924445293,4.818250713162475e-05
306,316,52.62863580157217,230,4329.169077463726,3.9794809679827734e-05
307,303,24.030085819513886,138,2482.1135404483107,5.047277004728815e-05
303,316,28.947629454766982,138,2952.618177629401,6.080157415409994e-05
308,265,29.54732699936475,138,2305.216267077815,6.206117832254725e-05
308,323,27.448801033852057,138,1815.2642288999116,5.765343632399087e-05
308,340,38.3553309931502,138,2964.1712322905214,8.05615017709519e-05
310,311,38.77101551401508,138,2228.0771210476046,8.143460515441102e-05
310,368,22.167401519027763,138,2963.80818596899,4.656038966399446e-05
311,344,48.664084926582994,138,2391.271655210373,0.00010221399900563536
311,345,48.51538297308376,138,2651.495821635135,0.0001019016655599323
312,313,25.74074218923191,138,2894.2027628829032,5.4065831105297015e-05
314,277,36.73535652564686,138,2192.0802645231606,7.715890889654874e-05
314,315,46.625299803540294,138,2488.9231495648182,9.793173661739192e-05
314,326,40.69056590596873,138,2991.9004915951814,8.546642702366882e-05
277,342,29.710798142618167,138,1915.5025588037352,6.24045329607607e-05
315,316,74.5728861836095,230,5588.669478453028,5.6387815639780346e-05
315,356,53.69244676772406,230,5587.11191914468,4.059920360508435e-05
316,337,101.90957670887127,230,6614.479541714653,7.70582810653091e-05
318,317,128.26809404149927,345,12185.789811813964,4.3106269789203703e-05
318,336,85.43143079571873,230,5348.384348058997,6.459843538428637e-05
317,1119,129.17004528841707,345,10552.832996744282,4.340938299967807e-05
319,320,63.25107185964174,230,6098.439898359946,4.782689743640208e-05
319,322,47.309486669151454,138,1500.868771647795,9.936880207761281e-05
319,370,25.510146060352255,138,2648.034338228761,5.3581487209309505e-05
320,321,61.58891675603489,230,7621.304790937418,4.6570069380744723e-05
321,263,41.008993899197506,138,2627.8629173562995,8.613525288636318e-05
321,4341,55.07146428786615,230,5391.448349299435,4.164193897003111e-05
263,4415,40.95055567080013,138,2145.107246447995,8.601250928544451e-05
325,324,33.02929024173717,138,1611.5715181294593,6.937469069888085e-05
326,4428,31.291117163543802,138,2813.765740389517,6.572383357182063e-05
327,328,28.875857887176497,138,1983.257477424211,6.065082521986242e-05
327,379,28.846383248792176,138,2273.206545695477,6.058891671663973e-05
329,330,43.895970974226,138,1964.4167867878946,9.219905686667928e-05
330,357,34.52095279949561,138,2994.5788444206573,7.250777735663853e-05
333,332,35.587292565521395,138,1827.8224093812025,7.474751641571391e-05
332,353,27.981437621903886,138,2455.542995793242,5.8772185721285206e-05
332,355,31.444267132626763,138,2724.8951626510043,6.604550962534501e-05
334,352,30.399761987095964,138,2269.890926195881,6.385163198297829e-05
335,244,30.988110833151932,138,2049.3332387202868,6.50873993554966e-05
335,373,31.45931148898521,138,2529.507760465826,6.607710877753667e-05
244,361,22.65182779280522,138,2666.036277340822,4.757787816174169e-05
336,337,107.52509923077913,230,5784.2363812073345,8.13044228588122e-05
336,338,22.76451583573429,138,2907.8852917090194,4.781456802296638e-05
338,339,20.918517469469727,138,1961.9894979762241,4.3937234760490917e-05
340,331,31.651048991475957,138,2840.6059421719046,6.647983405056911e-05
340,341,58.24185702975115,230,6471.902885095992,4.403921136465116e-05
331,380,26.990833743050285,138,2987.730537005101,5.669152224963303e-05
341,346,61.49039947679092,230,6388.676054215566,4.6495576163925084e-05
342,243,24.49991156671774,138,1978.9410333235328,5.145959161251363e-05
342,343,36.224828277678576,138,2815.298097440093,7.608659583633392e-05
342,355,29.552133667099042,138,2555.31119282865,6.207127424301416e-05
243,355,26.653931664722418,138,2621.636457693685,5.598389343566986e-05
350,349,30.15392190623649,138,1510.1819562280195,6.333526970434046e-05
350,369,18.25113268782251,138,2589.645857049088,3.833466223025101e-05
351,352,39.024400932350105,138,2455.287214194898,8.196681565290926e-05
352,347,23.858642272505744,138,2433.9991883536363,5.011267017959618e-05
352,348,30.900841064056568,138,1504.9944063174123,6.490409801314128e-05
353,309,52.60829954851034,230,7250.64732390883,3.977943255085848e-05
353,354,44.23432928224181,138,2467.320015453887,9.290974434413318e-05
353,355,47.3939459240535,138,1956.006073592077,9.954620021855387e-05
353,374,30.58789329977656,138,1862.992125675586,6.424678281826625e-05
353,4425,28.897728364769367,138,2771.997363609358,6.0696761950786316e-05
309,358,27.635600660251615,138,1928.7507907831114,5.8045790086644855e-05
309,4431,38.43713245153703,138,2924.214432821748,8.073331747854869e-05
354,4426,40.27272870549128,138,2815.315669023902,8.458880215394094e-05
355,356,53.41890865592833,230,6642.397862113419,4.0392369494085694e-05
357,377,28.332651080793894,138,1975.0793216661682,5.9509874145754875e-05
360,381,30.57823397862587,138,1512.6923478148412,6.422649438904825e-05
361,359,31.79466278384615,138,2803.714858573483,6.678148032733911e-05
361,362,38.30398217898508,138,1639.7571828654916,8.04536487691348e-05
367,370,20.502756124543353,138,2960.3194606397988,4.306397001584405e-05
371,378,18.655835473741313,138,1857.9912181481363,3.918469958777843e-05
378,375,29.02768822269038,138,2501.857922972618,6.096972951625789e-05
384,383,51.051352884252694,230,5865.225452091828,3.860215719036121e-05
384,393,138.5991630894538,345,15865.909041062128,4.6578168650099996e-05
384,426,126.00142707419663,345,14130.213154441568,4.2344524956671835e-05
384,447,12.874650606525222,138,1626.776131502412,2.7041904235507713e-05
383,429,30.70441467910765,138,1434.6380749186164,6.449152421572705e-05
383,445,49.07295879275459,138,2492.7663275291507,0.00010307279729627093
383,454,23.86134119920556,138,1576.994057420159,5.01183390027422e-05
383,455,38.77678200777635,138,2790.6612413670155,8.144671709257791e-05
383,462,61.28822256594659,230,6001.737752975701,4.634270137311652e-05
386,0,50.41254304284301,230,5965.165719388741,3.811912517417241e-05
386,385,26.297586843353052,138,2862.1620720676515,5.523542710219082e-05
386,387,21.660748147457923,138,2366.897689784236,4.549621539058585e-05
386,445,50.33484322763507,230,4228.003280877068,3.80603729509528e-05
386,446,37.67714036291621,138,2203.2528019328497,7.913703079797566e-05
386,2307,56.71750603450846,230,4210.584755791988,4.2886583012860844e-05
0,395,41.71132272482979,138,2262.915482579366,8.761042370264606e-05
0,451,47.21064888255829,138,1822.3892293823556,9.916120328199598e-05
391,390,26.69238087119998,138,2161.6961255176147,5.606465211342151e-05
391,392,41.04844320183773,138,2735.6279820590107,8.62181121651706e-05
391,394,28.170099709814632,138,2587.5666733937824,5.9168451396376034e-05
391,409,47.98312050276417,138,2921.877601774755,0.000100783701959177
391,423,47.400384517065824,138,1727.1513353792577,9.955972383336658e-05
392,402,143.44818154113946,345,13767.401215361042,4.820774847003216e-05
392,406,20.556902398912158,138,2041.81565129654,4.3177698800487626e-05
392,425,157.0306030923046,345,10480.369685080921,5.277230937779613e-05
392,436,71.52678333776933,230,4673.94510691522,5.408452426296358e-05
393,395,111.68962022944334,230,6930.775227888976,8.445339903927662e-05
393,396,117.45695789819386,230,6827.553932354854,8.881433489466455e-05
393,447,132.060806237191,345,16336.898085223102,4.438086325971552e-05
393,2223,216.58557922733684,345,15717.852167625735,7.278658407135873e-05
394,442,34.09661899360839,138,2786.0328857347913,7.161650702291196e-05
394,457,30.43283711500629,138,1996.2352870303066,6.392110295107391e-05
395,419,41.82789078050677,138,1933.92134843358,8.785526313906064e-05
395,2213,137.7505223158204,345,15190.656212384149,4.629297116263656e-05
395,2393,93.06711607120958,230,7234.471032602571,7.03721104508201e-05
396,397,21.276206775767207,138,1918.70505032047,4.468852504887042e-05
396,398,23.704321839751113,138,2434.5573536666507,4.978853568525754e-05
396,399,33.675737875748084,138,1793.2923250104498,7.073248871192623e-05
396,400,26.282379005540985,138,2303.989103365829,5.520348457370507e-05
396,420,141.77175290426837,345,15222.43168555076,4.7644361404501025e-05
396,2231,177.64418195326573,345,12617.044981223307,5.969978809603553e-05
396,2283,88.61569067575563,230,6526.837949933042,6.700619332760351e-05
402,401,22.682298280315422,138,2740.088826074498,4.764187834554804e-05
402,403,24.303741536166747,138,2387.5938893412376,5.104755626163988e-05
402,411,120.26716235859304,345,15959.259606732394,4.041744586720203e-05
402,435,97.58324267399712,230,6864.54885443003,7.378695098222845e-05
402,436,72.03666168211369,230,4261.505803193917,5.447006554413134e-05
402,439,94.36038987373146,230,5590.080926872724,7.135001124667786e-05
405,404,24.56013023258027,138,2477.186348693807,5.1586074842638675e-05
405,406,30.159902251985276,138,1993.682965441493,6.334783081702431e-05
405,431,38.42795781013865,138,1931.4670872563283,8.071404707023451e-05
405,457,35.753066495787394,138,1805.1019311056434,7.50957078256404e-05
405,460,22.18809563933102,138,2802.779630153987,4.660385557515442e-05
408,407,24.53171697164514,138,1950.722012245618,5.152639565562936e-05
408,437,35.05836979288256,138,1714.5678548685355,7.363656751288082e-05
408,451,38.53306319898916,138,2358.7062348294653,8.093481033184029e-05
408,456,21.008233997699605,138,1707.4578955078541,4.412567527347113e-05
409,431,42.928924301011804,138,2155.99838549833,9.016787292798111e-05
411,410,25.875972555287564,138,2884.2238171415106,5.434986884118371e-05
411,1216,125.63628513713904,345,10343.367953167533,4.2221813950729355e-05
414,413,47.24079344546298,138,1650.7022207864086,9.922451889406211e-05
414,425,46.1160471005137,138,2488.509039971445,9.686210271059378e-05
413,415,25.624807857269943,138,2283.0309341366187,5.382232274158778e-05
413,452,23.317947569640438,138,1922.6187811703576,4.8976995525394746e-05
413,459,40.42426625133478,138,1949.9466947757292,8.490709147518332e-05
413,462,61.706397610362934,230,4553.056450561568,4.665890178477349e-05
413,464,44.55793388439033,138,1596.9470296597513,9.358944315141846e-05
413,468,41.8880598470542,138,2036.2905895348804,8.798164219083006e-05
417,416,27.299440005840793,138,1930.7463670634588,5.7339718558791835e-05
416,430,37.105890465974525,138,2776.242743405833,7.793717804237455e-05
416,444,26.215123219288827,138,2863.0764272289434,5.5062220582417196e-05
416,450,37.31287198825087,138,2935.977100939897,7.837192184047652e-05
416,469,20.73987654581632,138,2419.05651146481,4.356201752954489e-05
419,421,31.08334875672334,138,2659.3517454681423,6.528743700214942e-05
419,456,41.83653356617036,138,2811.6293589376564,8.787341643808099e-05
420,421,18.613588454787628,138,2919.8919678609127,3.909596398821178e-05
420,426,167.54128855982236,345,14197.893311621629,5.6304570824556976e-05
420,2283,98.36452395256391,230,4639.138824036243,7.437771187339428e-05
421,418,27.731834335083207,138,1447.5331242933382,5.824791920832431e-05
423,430,47.64253244057674,138,2099.5296741013444,0.00010006833110812168
425,424,18.45339928646467,138,2743.7563863023715,3.875950280710916e-05
425,426,151.56137619301845,345,15626.958943091206,5.093429991783859e-05
424,443,26.774223314871374,138,2786.760367713945,5.6236553906472117e-05
424,444,26.821481125415144,138,2632.5977620434933,5.633581416806373e-05
426,427,205.51932099160334,345,13147.422462890005,6.906761469997172e-05
426,447,132.77488857662883,345,14486.456339541419,4.4620840521446365e-05
426,3987,87.53275862405353,230,7569.864971450023,6.618734111459624e-05
427,1125,205.57118844159555,345,15287.230581853682,6.908504547501636e-05
429,446,42.30183757878261,138,2214.6605884550027,8.885074055614915e-05
429,470,27.347698728207355,138,1559.911258150958,5.744108113465103e-05
430,388,24.4905800037566,138,2241.7792270862433,5.1439991606294065e-05
430,441,35.60566893025034,138,2189.966380205199,7.47861141152076e-05
430,469,46.90310581478593,138,1554.5953126583609,9.851524010667071e-05
431,432,32.305948071321104,138,2633.362550618612,6.785538347263412e-05
431,433,24.794070982025136,138,1781.3362106514933,5.207744377657033e-05
431,472,53.92596076326228,230,4817.393471361053,4.077577373403576e-05
432,436,30.230103536458497,138,2794.764129691648,6.349528153005356e-05
435,434,23.755758566284513,138,2274.5834745591974,4.989657333813172e-05
435,461,33.45167636297173,138,2707.436973026279,7.026187011756297e-05
435,1297,99.07799451486943,230,6286.953681889027,7.491719812088426e-05
437,389,34.18112673984003,138,2569.9226128168293,7.179400701499691e-05
389,2282,33.047748109178336,138,2412.9992940040547,6.941345958659596e-05
439,422,97.52969379832697,230,6345.553847294141,7.374646033899961e-05
439,438,54.02481284229026,230,5868.8057759675385,4.0850520107591886e-05
422,1424,101.44867669205408,230,4048.0681114639583,7.670977443633579e-05
422,1784,25.949982099697134,138,2193.534330580638,5.450531841986376e-05
438,472,53.24794892918412,230,5061.986468587567,4.026309937934527e-05
438,473,52.70037744658864,230,6618.926528854713,3.9849056670388384e-05
441,440,26.09626181797127,138,1757.6503361849013,5.4812564204938604e-05
441,442,33.382512039510985,138,2568.347796739635,7.0116597436486e-05
442,466,25.91360768159454,138,1480.8709920553547,5.442891762569742e-05
443,464,16.64895709562907,138,2234.7719660102175,3.496945409709949e-05
443,468,26.358022334132038,138,1817.2667787827731,5.5362365751169995e-05
449,448,27.11701479708445,138,2009.534257174053,5.695655281891294e-05
449,465,33.49483184452349,138,1459.1286122351437,7.035251385113105e-05
449,467,24.12320723471467,138,2665.717544763558,5.0668362181715334e-05
450,468,37.457588703365595,138,1962.2049132901498,7.867588469515984e-05
451,453,36.84801679830954,138,2411.6117541835947,7.739554042913155e-05
452,428,20.90402762522331,138,2736.605765609122,4.390680030502691e-05
428,459,24.08891131365222,138,2853.1202531222402,5.059632706081121e-05
453,463,30.770179960190365,138,1998.1201517949312,6.462965755133452e-05
454,455,26.23453092968314,138,2167.3575298470173,5.510298451939328e-05
454,470,25.299004645734595,138,1948.4391585632418,5.3138005977178305e-05
455,459,44.812034327463806,138,1789.4747647054564,9.412315548721656e-05
456,465,38.64764165680613,138,2819.6042301179073,8.117547081874843e-05
457,460,20.317675428653242,138,2120.4428186351283,4.267522669324352e-05
461,458,26.393103957785907,138,1490.053524429337,5.5436051161071015e-05
